5.000000000000000000e+01,1.071506470154043322e-01,-1.080504131871262707e-02
5.100000000000000000e+01,3.376796664561609873e-02,-3.951847373315338086e-01
5.200000000000000000e+01,-1.158708334664914630e-01,-2.015447458345868137e-01
5.300000000000000000e+01,-1.851340369148866682e-01,-2.462837957620187535e-01
5.400000000000000000e+01,2.047925115442101873e-01,-1.035659729081132574e-01
5.500000000000000000e+01,-1.988147298204812063e-01,-2.659377017116547615e-01
5.600000000000000000e+01,-4.811709863729415337e-01,4.216955484995918990e-01
5.700000000000000000e+01,1.558555947156560206e-01,-4.978938457627495873e-01
5.800000000000000000e+01,1.100890282816003873e-01,-5.103327469397822558e-02
5.900000000000000000e+01,4.557510877380919201e-01,-2.644039151063530824e-01
6.000000000000000000e+01,4.293064942300777176e-01,1.591631415192740207e-01
6.100000000000000000e+01,-3.653221503668078185e-01,2.840830902438739036e-01
6.200000000000000000e+01,9.632337646048505508e-02,2.358931415975705770e-01
6.300000000000000000e+01,3.495081252035149300e-01,-1.742881105505282857e-01
6.400000000000000000e+01,3.542099382709801292e-01,-4.904363989957935543e-01
6.500000000000000000e+01,4.118102700668079263e-01,-7.234649611990440210e-03
6.600000000000000000e+01,3.635942209495942601e-01,-4.658459509028760603e-01
6.700000000000000000e+01,3.556984010041974731e-01,-4.760846859136890208e-01
6.800000000000000000e+01,2.773368645195189996e-01,2.360665154056740267e-02
6.900000000000000000e+01,-4.702710707552171243e-01,2.489353564704688271e-02
7.000000000000000000e+01,4.268387026522835193e-01,1.317625333110646890e-01
7.100000000000000000e+01,-3.849353928069750852e-01,2.027459134750593250e-01
7.200000000000000000e+01,3.930147483042798484e-01,-2.027980667670110093e-01
7.300000000000000000e+01,2.844250186973551475e-01,-1.223358880292686468e-01
7.400000000000000000e+01,6.183432008663169999e-02,2.448811555319657662e-01
7.500000000000000000e+01,-3.704377799645086622e-02,3.004348228690644218e-01
7.600000000000000000e+01,2.878026124079932080e-01,-4.097534559770887874e-02
7.700000000000000000e+01,4.395585143188118771e-01,3.768550451117236300e-03
7.800000000000000000e+01,-4.220001881852170622e-01,2.093901986541012450e-01
7.900000000000000000e+01,-2.416708003926232307e-02,-1.887248854041300716e-01
8.000000000000000000e+01,1.757220722050837347e-01,-3.327867628156311319e-01
8.100000000000000000e+01,-1.660606671137770385e-01,2.841161101792599730e-02
8.200000000000000000e+01,4.558248383069632981e-01,-1.938921305835646924e-01
8.300000000000000000e+01,1.072439648552151459e-01,-3.511823455649499826e-01
8.400000000000000000e+01,4.352080913750150382e-01,-3.911767440298318799e-01
8.500000000000000000e+01,2.186322122696600090e-01,-7.093628681812852443e-02
8.600000000000000000e+01,3.592066364894881403e-01,3.315702242378260056e-01
8.700000000000000000e+01,-2.569415178235654462e-01,7.157826874485828661e-02
8.800000000000000000e+01,1.793991857116006283e-01,3.020679654247976353e-01
8.900000000000000000e+01,3.967371179816725490e-02,-1.745187710072414466e-01
9.000000000000000000e+01,-4.619301969103383754e-01,3.757975099331638535e-01
9.100000000000000000e+01,-1.550003113552583245e-01,3.982051763356112550e-01
9.200000000000000000e+01,-4.203633911693940295e-01,-2.899197641750658749e-01
9.300000000000000000e+01,-2.493182537296306789e-02,2.563666518198816080e-01
9.400000000000000000e+01,-2.531619274603362779e-01,-3.116384170104489204e-01
9.500000000000000000e+01,-7.304270787258310138e-02,2.601063738311498730e-01
9.600000000000000000e+01,2.417270056626474872e-01,9.725648877755210808e-02
9.700000000000000000e+01,1.161532167840880758e-01,-4.026038380664636041e-01
9.800000000000000000e+01,4.250295994595656435e-01,4.915551173053609446e-01
9.900000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e-01
